,AQI,PM10,O3,SO2,PM2.5,NO2,CO,降水量,平均气压,平均两分钟风速,平均气温,平均相对湿度,日期
2523,104.0,110.0,91.0,11,67.0,88.0,1.0,0.0,1023.3,0.5,10.9,78.3,2021-11-28
2524,78.0,98.0,106.0,8,57.0,56.0,0.8,0.0,1023.0,2.0,11.7,71.4,2021-11-29
2525,37.0,32.0,73.0,7,13.0,27.0,0.4,0.0,1027.3,2.1,8.7,57.3,2021-11-30
2526,62.0,58.0,61.0,11,25.0,49.0,0.7,0.0,1027.7,0.8,5.2,65.1,2021-12-01
2527,80.0,79.0,57.0,10,44.0,64.0,0.8,0.0,1023.6,0.8,6.5,72.3,2021-12-02
2528,99.0,86.0,53.0,10,56.0,79.0,0.9,0.0,1023.5,0.4,7.4,71.8,2021-12-03
2529,102.0,103.0,61.0,13,60.0,83.0,1.1,0.0,1024.0,0.3,7.8,70.8,2021-12-04
2530,102.0,99.0,74.0,12,66.0,84.0,1.1,0.0,1022.8,0.8,7.6,70.8,2021-12-05
2531,104.0,111.0,64.0,14,68.0,87.0,1.4,0.0,1023.3,0.9,8.8,68.1,2021-12-06
2532,129.0,114.0,65.0,13,98.0,48.0,1.1,0.0,1025.8,2.3,10.3,50.9,2021-12-07
2533,156.0,135.0,81.0,12,102.0,58.0,1.2,0.0,1025.4,0.9,11.1,68.9,2021-12-08
2534,156.0,141.0,70.0,9,106.0,72.0,1.2,0.0,1024.5,0.4,8.7,80.3,2021-12-09
2535,144.0,154.0,92.0,12,110.0,96.0,1.4,0.0,1021.7,0.5,9.9,78.9,2021-12-10
2536,156.0,129.0,46.0,7,93.0,48.0,1.0,0.5,1024.4,1.9,10.2,87.8,2021-12-11
2537,102.0,89.0,75.0,7,76.0,31.0,0.8,0.5,1029.5,2.0,9.3,82.8,2021-12-12
2538,147.0,129.0,62.0,7,112.0,45.0,1.3,0.0,1025.7,0.6,6.9,87.3,2021-12-13
2539,67.0,61.0,65.0,7,48.0,51.0,1.0,0.0,1018.7,0.6,8.5,82.6,2021-12-14
2540,79.0,75.0,20.0,9,58.0,60.0,1.3,0.5,1016.3,1.1,10.7,91.0,2021-12-15
2541,79.0,73.0,36.0,8,58.0,43.0,1.0,0.5,1021.4,1.6,10.6,76.6,2021-12-16
2542,57.0,63.0,70.0,8,28.0,30.0,0.7,0.0,1030.7,3.6,7.7,64.2,2021-12-17
2543,63.0,59.0,45.0,12,33.0,50.0,1.0,0.0,1030.2,1.0,4.8,51.8,2021-12-18
2544,88.0,76.0,54.0,9,46.0,70.0,0.8,0.0,1024.2,0.6,6.6,66.4,2021-12-19
2545,103.0,89.0,65.0,14,58.0,85.0,1.1,0.0,1018.3,0.9,9.3,68.6,2021-12-20
2546,108.0,111.0,58.0,11,79.0,95.0,1.3,0.0,1017.1,0.5,8.3,77.1,2021-12-21
2547,135.0,143.0,56.0,12,103.0,107.0,2.0,0.0,1018.1,0.4,7.8,79.5,2021-12-22
2548,118.0,112.0,74.0,12,89.0,83.0,1.4,0.0,1015.7,0.8,8.5,73.9,2021-12-23
2549,134.0,111.0,26.0,5,102.0,32.0,1.0,0.0,1023.5,1.8,6.2,78.8,2021-12-24
2550,39.0,38.0,40.0,6,27.0,18.0,0.6,0.1,1034.4,2.8,0.9,68.1,2021-12-25
2551,39.0,35.0,52.0,6,27.0,17.0,0.6,0.0,1039.6,3.8,-0.1,65.1,2021-12-26
2552,67.0,50.0,45.0,8,48.0,41.0,0.7,0.0,1034.3,1.0,1.4,62.1,2021-12-27
2553,85.0,0.0,58.0,10,63.0,36.0,0.7,0.0,1027.0,1.8,4.3,59.1,2021-12-28
2554,97.0,0.0,49.0,8,72.0,56.0,0.9,0.0,1027.7,0.6,3.2,76.5,2021-12-29
2555,100.0,101.0,63.0,10,66.0,80.0,1.1,0.0,1029.2,0.9,3.6,67.6,2021-12-30
2556,95.0,95.0,60.0,11,69.0,76.0,1.0,0.0,1027.7,0.9,3.9,69.1,2021-12-31
2557,128.0,113.0,85.0,11,97.0,79.0,1.0,0.0,1025.7,0.9,4.9,68.8,2022-01-01
2558,163.0,149.0,67.0,13,99.5,99.0,1.4,0.0,1024.6,0.5,4.5,74.0,2022-01-02
2559,134.0,124.0,67.0,15,102.0,94.0,1.3,0.0,1021.0,1.0,7.4,71.4,2022-01-03
2560,158.0,124.0,42.0,9,68.0,62.0,1.2,1.4,1019.8,2.1,8.3,80.3,2022-01-04
2561,49.0,34.0,55.0,5,34.0,25.0,0.9,0.7,1022.9,2.8,5.0,88.8,2022-01-05
2562,34.0,21.0,35.0,5,18.0,27.0,0.6,0.0,1027.7,2.4,5.8,82.9,2022-01-06
2563,59.0,45.0,31.0,7,42.0,38.0,0.8,0.0,1027.7,1.4,6.5,81.9,2022-01-07
2564,108.0,81.0,38.0,8,81.0,49.0,1.0,0.0,1024.5,1.3,6.3,77.9,2022-01-08
2565,84.0,64.0,36.0,6,62.0,50.0,0.8,0.0,1021.3,0.8,6.1,82.8,2022-01-09
2566,99.0,78.0,28.0,8,74.0,50.0,1.1,0.0,1021.9,1.1,4.9,91.6,2022-01-10
2567,162.0,123.0,59.0,8,92.0,53.0,1.5,0.0,1025.2,0.9,3.1,86.1,2022-01-11
2568,144.0,114.0,69.0,11,110.0,64.0,1.5,0.0,1022.3,1.0,3.6,90.8,2022-01-12
2569,120.0,97.0,69.0,8,91.0,37.0,1.0,0.0,1026.9,1.8,4.4,64.6,2022-01-13
2570,108.0,85.0,30.0,11,81.0,57.0,1.2,0.1,1021.6,1.0,4.4,73.5,2022-01-14
2571,122.0,97.0,46.0,10,92.0,63.0,1.2,0.0,1021.3,1.3,5.3,80.7,2022-01-15
2572,133.0,107.0,60.0,10,101.0,68.0,1.2,0.0,1023.7,0.8,8.6,77.5,2022-01-16
2573,163.0,135.0,77.0,9,95.0,64.0,1.2,0.0,1024.8,1.3,8.1,75.8,2022-01-17
2574,226.0,174.0,69.0,9,89.0,73.0,1.6,0.0,1023.0,0.8,5.6,81.0,2022-01-18
2575,192.0,163.0,86.0,10,83.0,78.0,1.8,0.0,1021.0,0.6,6.0,84.0,2022-01-19
2576,192.0,139.0,59.0,8,77.0,36.0,1.2,0.0,1021.2,2.9,6.9,81.4,2022-01-20
2577,95.0,79.0,23.0,7,71.0,36.0,1.0,0.8,1019.8,2.5,5.3,93.0,2022-01-21
2578,49.0,37.0,18.0,6,34.0,29.0,0.8,0.766666667,1016.4,1.6,3.9,98.3,2022-01-22
2579,39.0,22.0,15.0,5,21.0,31.0,1.0,0.733333333,1018.2,2.9,3.2,97.5,2022-01-23
2580,60.0,38.0,24.0,5,43.0,29.0,1.2,0.7,1021.4,1.8,3.3,93.9,2022-01-24
2581,93.0,70.0,23.0,5,69.0,31.0,1.3,0.6,1021.3,1.3,4.1,93.1,2022-01-25
2582,60.0,47.0,40.0,5,43.0,25.0,1.2,0.9,1020.1,2.0,4.4,96.3,2022-01-26
2583,46.0,31.0,57.0,5,32.0,19.0,0.9,1.2,1024.4,2.6,3.1,94.5,2022-01-27
2584,57.0,42.0,64.0,6,40.0,20.0,0.8,2.5,1025.1,1.8,1.6,95.8,2022-01-28
2585,72.0,48.0,52.0,5,52.0,21.0,0.8,0.5,1022.9,1.5,1.6,93.8,2022-01-29
2586,82.0,60.0,50.0,6,60.0,26.0,0.9,0.0,1024.4,1.0,2.5,89.4,2022-01-30
2587,93.0,72.0,66.0,7,69.0,32.0,1.1,0.0,1025.1,1.0,3.9,84.8,2022-01-31
2588,135.0,146.0,80.0,10,103.0,20.0,0.9,0.0,1025.7,2.1,5.7,61.8,2022-02-01
2589,60.0,54.0,78.0,6,43.0,18.0,0.7,0.6,1026.8,1.4,2.5,89.8,2022-02-02
2590,69.0,57.0,60.0,7,50.0,27.0,0.9,0.0,1024.7,0.6,2.0,87.1,2022-02-03
2591,73.0,61.0,95.0,7,53.0,30.0,0.8,0.0,1026.8,1.0,2.8,80.6,2022-02-04
2592,83.0,68.0,84.0,8,61.0,29.0,0.9,0.0,1027.8,1.5,4.3,77.4,2022-02-05
2593,77.0,60.0,77.0,7,56.0,20.0,0.8,1.0,1025.9,2.3,4.4,76.5,2022-02-06
2594,35.0,21.0,70.0,6,20.0,16.0,0.6,0.5,1024.0,2.3,1.1,91.1,2022-02-07
2595,36.0,21.0,71.0,6,24.0,17.0,0.6,0.0,1026.8,1.1,2.7,81.9,2022-02-08
2596,48.0,30.0,59.0,6,33.0,23.0,0.6,0.1,1023.3,1.0,3.8,83.5,2022-02-09
2597,52.0,39.0,53.0,6,36.0,31.0,0.8,0.0,1021.1,0.9,3.0,87.6,2022-02-10
2598,69.0,51.0,27.0,7,50.0,44.0,0.8,0.0,1020.4,0.5,5.1,88.8,2022-02-11
2599,78.0,54.0,46.0,7,57.0,28.0,0.8,0.0,1021.1,1.1,5.8,82.4,2022-02-12
2600,57.0,43.0,43.0,6,40.0,36.0,0.8,0.0,1020.3,0.9,6.2,82.8,2022-02-13
2601,65.0,58.0,50.0,7,46.0,52.0,1.0,0.0,1021.5,1.0,4.6,84.0,2022-02-14
2602,93.0,80.0,56.0,9,69.0,38.0,1.0,0.0,1020.9,1.1,7.7,78.1,2022-02-15
2603,108.0,98.0,51.0,7,81.0,33.0,1.0,0.0,1019.1,2.3,8.0,75.3,2022-02-16
2604,40.0,34.0,55.0,6,28.0,20.0,0.7,0.6,1020.3,3.5,3.4,91.9,2022-02-17
2605,33.0,21.0,49.0,6,23.0,19.0,0.5,1.2,1024.1,2.5,1.6,91.1,2022-02-18
2606,48.0,34.0,57.0,6,33.0,17.0,0.6,0.1,1029.7,3.6,3.1,77.4,2022-02-19
2607,73.0,60.0,73.0,9,53.0,35.0,0.8,0.0,1030.4,0.6,2.6,69.5,2022-02-20
2608,80.0,63.0,48.0,12,46.0,64.0,1.0,0.0,1028.8,0.8,4.1,71.6,2022-02-21
2609,87.0,85.0,47.0,11,64.0,68.0,1.1,0.0,1029.7,0.9,5.9,70.8,2022-02-22
2610,77.0,62.0,83.0,9,56.0,38.0,0.9,0.0,1031.3,1.4,5.8,74.0,2022-02-23
2611,97.0,95.0,106.0,10,72.0,67.0,1.1,0.0,1028.8,1.1,4.8,74.4,2022-02-24
2612,97.0,89.0,107.0,10,64.0,77.0,1.0,0.0,1023.8,0.8,6.1,73.8,2022-02-25
2613,101.0,88.0,96.0,9,58.0,81.0,1.0,0.0,1021.2,0.8,9.6,74.5,2022-02-26
2614,83.0,102.0,125.0,12,61.0,66.0,1.1,0.0,1016.6,1.8,11.6,67.0,2022-02-27
2615,106.0,118.0,23.0,13,67.0,92.0,1.3,0.1,1014.1,0.4,11.9,82.9,2022-02-28
2616,89.0,0.0,81.0,9,0.0,51.0,0.8,0.1,1019.9,1.8,12.5,59.5,2022-03-01
2617,92.0,0.0,97.0,9,0.0,64.0,0.8,0.0,1017.9,0.6,11.4,66.4,2022-03-02
2618,99.0,0.0,90.0,13,0.0,79.0,1.2,0.9,1013.5,0.8,14.0,72.3,2022-03-03
2619,84.0,118.0,127.0,9,59.0,62.0,1.0,1.6,1013.1,1.4,16.6,72.5,2022-03-04
2620,89.0,127.0,127.0,10,54.0,68.0,1.0,0.0,1013.8,2.1,17.2,60.5,2022-03-05
2621,73.0,96.0,51.0,9,31.0,40.0,0.8,2.8,1016.8,1.8,12.8,70.3,2022-03-06
2622,49.0,49.0,88.0,8,21.0,34.0,0.7,0.7,1019.6,1.1,11.6,79.1,2022-03-07
2623,62.0,74.0,108.0,11,27.0,40.0,0.9,0.0,1013.1,2.8,15.4,62.6,2022-03-08
2624,59.0,65.0,102.0,14,25.0,47.0,0.9,0.0,1012.3,1.4,16.1,62.3,2022-03-09
2625,87.0,79.0,122.0,15,36.0,69.0,1.0,0.0,1009.9,0.8,18.0,68.8,2022-03-10
2626,87.0,102.0,144.0,16,48.0,67.0,1.1,0.0,1008.6,1.1,19.9,69.1,2022-03-11
2627,70.0,76.0,123.0,14,38.0,45.0,1.0,0.0,1006.2,1.9,22.4,66.1,2022-03-12
2628,65.0,77.0,108.0,9,47.0,43.0,1.0,0.3,1005.9,1.3,22.9,79.8,2022-03-13
2629,110.0,0.0,87.0,9,0.0,44.0,1.2,0.0,1009.5,2.3,20.7,76.6,2022-03-14
2630,139.0,0.0,134.0,10,0.0,42.0,1.2,0.0,1007.9,1.3,20.1,80.9,2022-03-15
2631,76.0,102.0,74.0,12,44.0,45.0,1.2,0.0,1004.0,2.5,20.2,88.6,2022-03-16
2632,42.0,13.0,83.0,6,6.0,14.0,0.8,0.0,1011.0,1.95,10.4,88.4,2022-03-17
2633,35.0,35.0,38.0,6,23.0,25.0,0.7,0.0,1012.2,1.4,8.7,84.3,2022-03-18
2634,55.0,59.0,39.0,7,36.0,28.0,0.9,0.0,1010.4,3.1,10.7,85.5,2022-03-19
2635,31.0,31.0,39.0,6,20.0,21.0,0.9,1.4,1014.1,3.1,6.8,94.5,2022-03-20
2636,27.0,6.0,47.0,6,4.0,21.0,0.7,0.966666667,1015.1,3.1,6.9,97.1,2022-03-21
2637,31.0,10.0,62.0,6,7.0,18.0,0.6,0.533333333,1020.0,2.6,7.4,94.8,2022-03-22
2638,37.0,19.0,74.0,6,15.0,23.0,0.6,0.1,1018.1,1.5,8.9,83.4,2022-03-23
2639,37.0,30.0,72.0,9,22.0,29.0,0.9,0.1,1008.4,2.0,12.7,83.1,2022-03-24
2640,35.0,16.0,46.0,7,12.0,28.0,1.0,0.1,1005.2,2.0,13.5,95.6,2022-03-25
2641,55.0,59.0,63.0,8,27.0,37.0,0.7,0.1,1015.8,1.3,12.4,80.1,2022-03-26
2642,66.0,81.0,91.0,10,34.0,40.0,0.8,0.0,1017.7,1.1,15.1,69.1,2022-03-27
2643,68.0,86.0,117.0,11,36.0,36.0,0.8,0.0,1017.3,1.9,15.2,71.3,2022-03-28
2644,57.0,43.0,108.0,11,23.0,34.0,0.8,0.0,1013.4,2.1,17.2,66.4,2022-03-29
2645,70.0,70.0,50.0,11,38.0,56.0,1.2,0.8,1015.9,1.4,17.1,87.5,2022-03-30
2646,68.0,76.0,62.0,7,49.0,19.0,0.9,0.4,1024.5,3.6,14.6,89.1,2022-03-31
2647,50.0,48.0,100.0,8,27.0,26.0,0.8,0.0,1029.1,2.1,13.6,64.8,2022-04-01
2648,68.0,56.0,119.0,10,34.0,54.0,0.7,0.0,1025.3,0.6,14.0,75.3,2022-04-02
2649,84.0,80.0,140.0,12,44.0,50.0,0.9,0.0,1022.9,0.9,15.5,66.1,2022-04-03
2650,82.0,62.0,138.0,14,35.0,42.0,0.9,0.0,1021.0,1.5,17.5,48.9,2022-04-04
2651,65.0,44.0,118.0,8,24.0,36.0,0.7,0.0,1018.2,1.9,18.7,61.3,2022-04-05
2652,75.0,61.0,129.0,8,33.0,59.0,0.9,0.0,1016.6,0.8,19.1,71.8,2022-04-06
2653,94.0,84.0,152.0,10,41.0,68.0,1.0,0.0,1015.0,1.0,20.0,71.3,2022-04-07
2654,83.0,84.0,139.0,13,37.0,65.0,0.9,0.0,1011.3,1.5,21.6,60.5,2022-04-08
2655,85.0,75.0,141.0,13,32.0,53.0,0.8,0.0,1006.5,2.3,23.2,54.6,2022-04-09
2656,101.0,84.0,161.0,13,43.0,51.0,0.8,0.0,1004.9,1.9,24.9,56.9,2022-04-10
2657,105.0,89.0,165.0,11,51.0,44.0,0.9,0.0,1004.1,1.8,25.1,65.1,2022-04-11
2658,83.0,0.0,110.0,10,0.0,27.0,0.9,1.4,1004.9,3.9,21.8,73.3,2022-04-12
2659,45.0,30.0,90.0,7,16.0,12.0,0.7,0.7,1008.7,3.366666667,15.9,80.8,2022-04-13
2660,420.0,40.0,84.0,10,18.5,24.0,0.9,0.0,1014.4,2.833333333,14.5,72.1,2022-04-14
2661,41.0,36.0,82.0,8,21.0,23.0,0.7,1.0,1018.5,2.3,14.7,72.6,2022-04-15
2662,55.0,47.0,105.0,9,29.0,25.0,0.8,2.3,1018.2,1.9,14.1,73.8,2022-04-16
2663,62.0,56.0,114.0,9,35.0,29.0,0.7,0.0,1017.1,0.8,14.3,75.5,2022-04-17
2664,64.0,57.0,116.0,9,31.0,25.0,0.7,0.0,1017.4,0.95,16.8,69.6,2022-04-18
2665,81.0,68.0,137.0,9,27.0,44.0,0.7,0.0,1016.6,1.1,18.8,69.1,2022-04-19
2666,62.0,73.0,112.0,9,31.0,45.0,0.8,0.1,1010.7,1.3,17.7,74.0,2022-04-20
2667,67.0,55.0,120.0,9,30.0,36.0,0.9,0.0,1005.6,1.9,20.3,71.6,2022-04-21
2668,56.0,62.0,85.0,10,31.0,38.0,1.0,0.033333333,1005.7,1.8,21.5,83.0,2022-04-22
2669,79.0,44.0,134.0,7,27.0,28.0,1.0,0.066666667,1006.5,0.8,21.7,85.8,2022-04-23
2670,79.0,52.0,134.0,8,28.0,28.0,1.1,0.1,1002.2,2.0,25.0,78.1,2022-04-24
2671,36.0,25.0,72.0,6,13.0,22.0,0.9,0.48,999.1,1.4,23.1,93.6,2022-04-25
2672,64.0,31.0,116.0,6,15.0,21.0,0.9,0.86,1003.6,1.1,23.9,83.8,2022-04-26
2673,65.0,34.0,118.0,8,18.0,24.0,0.9,1.24,1006.9,2.1,23.8,76.3,2022-04-27
2674,36.0,36.0,68.0,8,19.0,20.0,0.8,1.62,1009.9,3.8,16.7,85.4,2022-04-28
2675,48.0,31.0,96.0,6,17.0,18.0,0.7,2.0,1016.8,2.8,14.8,74.4,2022-04-29
2676,39.0,35.0,78.0,6,23.0,20.0,0.7,1.1,1017.8,2.1,1.5,83.0,2022-04-30
2677,57.0,46.0,108.0,8,25.0,21.0,0.6,0.0,1018.6,1.4,16.8,64.6,2022-05-01
2678,80.0,48.0,136.0,8,26.0,29.0,0.7,0.0,1016.0,1.1,19.1,67.9,2022-05-02
2679,80.0,46.0,135.0,9,23.0,53.0,0.7,0.0,1015.5,1.0,19.9,67.9,2022-05-03
2680,86.0,54.0,143.0,9,26.0,52.0,0.8,0.0,1011.6,1.1,21.5,63.3,2022-05-04
2681,96.0,46.0,155.0,11,26.0,34.0,0.7,0.0,1007.7,2.1,23.5,57.9,2022-05-05
2682,110.0,55.0,170.0,12,32.0,39.0,0.9,0.0,1006.6,2.0,25.2,58.9,2022-05-06
2683,100.0,74.0,159.0,12,38.0,34.0,0.9,0.0,1010.4,2.3,24.9,66.3,2022-05-07
2684,101.0,70.0,161.0,8,39.0,19.0,0.9,0.0,1010.6,2.4,24.3,72.0,2022-05-08
2685,59.0,67.0,70.0,8,33.0,20.0,0.9,0.1,1011.1,3.3,17.8,83.3,2022-05-09
2686,48.0,48.0,71.0,7,31.0,21.0,0.9,0.8,1009.6,2.3,16.5,86.9,2022-05-10
2687,60.0,69.0,91.0,8,36.0,25.0,0.9,0.0,1009.9,1.8,20.0,77.4,2022-05-11
2688,54.0,57.0,94.0,8,29.0,27.0,0.9,0.0,1007.5,1.1,21.0,77.6,2022-05-12
2689,58.0,66.0,103.0,7,37.0,15.0,0.8,0.0,1009.3,1.8,19.9,73.6,2022-05-13
2690,53.0,45.0,103.0,8,25.0,20.0,0.8,0.9,1013.8,2.5,17.1,76.5,2022-05-14
2691,68.0,43.0,121.0,9,25.0,28.0,0.7,0.7,1015.8,1.1,17.8,73.6,2022-05-15
2692,82.0,46.0,138.0,10,25.0,34.0,0.7,0.0,1013.3,1.3,19.2,66.4,2022-05-16
2693,92.0,55.0,150.0,9,29.0,54.0,0.8,0.0,1012.0,1.1,20.0,65.9,2022-05-17
2694,80.0,90.0,106.0,14,57.0,64.0,1.2,0.2,1012.5,0.8,20.3,81.6,2022-05-18
2695,52.0,53.0,80.0,8,36.0,35.0,0.9,0.8,1012.0,0.6,18.0,94.4,2022-05-19
2696,64.0,71.0,97.0,8,46.0,36.0,1.0,1.4,1009.6,0.5,19.4,89.1,2022-05-20
2697,120.0,79.0,182.0,9,42.0,49.0,1.0,0.0,1007.9,0.9,21.9,78.4,2022-05-21
2698,93.0,85.0,151.0,11,49.0,54.0,1.1,0.0,1005.2,1.0,23.0,76.3,2022-05-22
2699,91.0,64.0,149.0,9,36.0,31.0,0.9,0.0,1006.2,0.6,23.2,76.1,2022-05-23
2700,100.0,41.0,160.0,11,20.0,31.0,1.0,0.0,1007.3,1.4,25.3,69.9,2022-05-24
2701,93.0,57.0,151.0,11,28.0,43.0,1.0,0.3,1005.8,1.1,25.3,74.9,2022-05-25
2702,91.0,56.0,149.0,7,32.0,21.0,0.9,0.2,1004.6,1.6,23.7,83.8,2022-05-26
2703,73.0,78.0,127.0,8,39.0,42.0,1.0,0.1,1002.9,0.9,23.5,85.9,2022-05-27
2704,55.0,40.0,105.0,7,21.0,20.0,0.8,2.6,1000.8,1.5,21.9,91.6,2022-05-28
2705,47.0,28.0,93.0,7,12.0,19.0,0.9,0.1,998.5,1.9,25.3,83.6,2022-05-29
2706,81.0,54.0,137.0,7,28.0,30.0,0.9,0.0,1002.4,1.6,27.2,80.0,2022-05-30
2707,102.0,48.0,162.0,8,25.0,21.0,1.0,2.1,1002.5,1.8,27.1,77.3,2022-05-31
2708,44.0,44.0,87.0,7,22.0,28.0,1.0,2.6,1001.8,1.0,25.1,91.8,2022-06-01
2709,49.0,49.0,79.0,8,25.0,26.0,1.1,0.1,999.4,1.0,25.9,89.1,2022-06-02
2710,36.0,34.0,72.0,7,15.0,18.0,0.9,0.0,998.3,1.5,27.2,87.1,2022-06-03
2711,29.0,26.0,49.0,6,12.0,23.0,0.9,0.0,997.8,1.4,26.8,94.3,2022-06-04
2712,90.0,45.0,147.0,6,23.0,16.0,0.8,0.0,998.4,2.3,26.7,80.0,2022-06-05
2713,139.0,61.0,202.0,8,33.0,36.0,0.8,0.0,1000.4,0.8,27.9,75.5,2022-06-06
2714,157.0,74.0,222.0,10,36.0,38.0,1.0,0.0,1002.1,0.9,28.9,70.1,2022-06-07
2715,148.0,51.0,212.0,13,27.0,23.0,0.9,0.0,1002.2,2.3,29.2,56.3,2022-06-08
2716,103.0,56.0,163.0,13,31.0,27.0,1.0,0.0,1002.1,1.1,28.0,69.5,2022-06-09
2717,100.0,46.0,159.0,10,23.0,23.0,0.9,0.0,1002.1,1.4,28.1,71.6,2022-06-10
2718,96.0,36.0,155.0,11,16.0,23.0,0.8,0.1,1004.8,2.0,27.3,64.5,2022-06-11
2719,56.0,24.0,107.0,8,13.0,22.0,0.9,1.05,1004.4,0.8,23.3,88.9,2022-06-12
2720,90.0,35.0,147.0,7,17.0,21.0,0.7,2.0,1002.8,1.0,25.0,80.3,2022-06-13
2721,83.0,38.0,139.0,8,20.0,21.0,0.8,0.0,1002.7,1.4,26.7,79.5,2022-06-14
2722,110.0,42.0,170.0,8,21.0,26.0,0.8,0.0,1003.4,1.6,28.4,70.8,2022-06-15
2723,100.0,47.0,159.0,9,23.0,21.0,0.8,0.0,1002.3,2.0,29.1,69.3,2022-06-16
2724,91.0,32.0,149.0,9,17.0,18.0,0.7,0.0,1000.7,2.1,29.3,61.1,2022-06-17
2725,48.0,29.0,96.0,8,14.0,17.0,0.9,0.0,999.6,1.6,27.2,82.1,2022-06-18
2726,23.0,18.0,43.0,6,8.0,18.0,0.9,0.85,998.9,1.3,25.7,95.5,2022-06-19
2727,58.0,26.0,109.0,7,13.0,15.0,1.0,1.7,997.4,1.3,27.3,87.4,2022-06-20
2728,44.0,26.0,88.0,6,12.0,20.0,0.9,0.6,997.3,1.1,28.8,83.9,2022-06-21
2729,39.0,22.0,77.0,5,9.0,15.0,0.7,0.0,999.6,2.9,30.0,78.0,2022-06-22
2730,47.0,28.0,93.0,6,12.0,15.0,0.7,0.0,999.9,3.0,29.7,76.4,2022-06-23
2731,35.0,24.0,70.0,5,12.0,18.0,0.7,0.0,999.9,1.8,27.5,92.3,2022-06-24
2732,48.0,32.0,95.0,6,16.0,20.0,0.8,0.0,998.2,3.0,31.3,70.3,2022-06-25
2733,47.0,27.0,94.0,6,14.0,14.0,0.6,0.0,998.5,3.9,32.5,61.6,2022-06-26
2734,44.0,24.0,88.0,6,9.0,13.0,0.6,0.0,996.5,3.8,30.5,70.9,2022-06-27
2735,55.0,24.0,106.0,5,12.0,14.0,0.7,0.0,996.7,2.1,28.9,86.9,2022-06-28
2736,71.0,31.0,125.0,5,16.0,17.0,0.8,0.0,998.0,1.9,31.0,76.4,2022-06-29
2737,109.0,42.0,169.0,8,18.0,25.0,1.0,0.0,1001.0,1.8,30.3,73.6,2022-06-30
2738,81.0,39.0,137.0,8,17.0,22.0,0.9,0.0,1002.2,1.4,31.1,71.6,2022-07-01
2739,71.0,33.0,125.0,8,13.0,20.0,0.8,0.0,1001.3,2.0,31.0,70.5,2022-07-02
2740,48.0,30.0,95.0,7,12.0,22.0,0.7,0.0,999.2,1.6,30.1,77.9,2022-07-03
2741,46.0,33.0,91.0,6,14.0,23.0,0.8,0.566666667,996.7,1.8,28.2,90.6,2022-07-04
2742,22.0,16.0,41.0,5,8.0,17.0,0.7,1.133333333,994.3,1.6,27.2,94.5,2022-07-05
2743,48.0,19.0,95.0,5,8.0,16.0,0.7,1.7,998.4,1.4,28.6,86.4,2022-07-06
2744,111.0,37.0,172.0,6,18.0,25.0,0.9,0.0,1001.6,1.0,30.3,78.1,2022-07-07
2745,44.0,19.0,88.0,5,9.0,16.0,0.7,0.0,1001.0,1.8,30.1,79.3,2022-07-08
2746,50.0,27.0,100.0,6,12.0,18.0,0.7,0.0,998.8,1.9,32.0,74.9,2022-07-09
2747,53.0,26.0,103.0,6,12.0,15.0,0.6,0.0,998.9,3.3,33.5,65.4,2022-07-10
2748,47.0,25.0,94.0,6,11.0,14.0,0.6,0.0,999.6,2.6,33.9,63.0,2022-07-11
2749,47.0,27.0,94.0,6,11.0,14.0,0.5,0.0,999.0,3.0,33.8,62.1,2022-07-12
2750,50.0,28.0,100.0,6,17.0,15.0,0.5,0.0,999.0,2.5,33.6,62.4,2022-07-13
2751,73.0,31.0,127.0,7,17.0,16.0,0.6,0.0,998.8,2.3,33.5,65.3,2022-07-14
2752,71.0,37.0,125.0,7,20.0,19.0,0.6,0.0,998.3,2.5,33.7,62.1,2022-07-15
2753,66.0,39.0,119.0,6,21.0,15.0,0.6,0.0,996.4,2.5,33.3,65.1,2022-07-16
2754,42.0,25.0,83.0,5,13.0,15.0,0.7,0.0,997.4,1.4,29.2,86.1,2022-07-17
2755,129.0,44.0,191.0,6,24.0,23.0,0.8,0.0,998.2,0.8,30.6,80.0,2022-07-18
2756,50.0,41.0,100.0,6,19.0,26.0,0.9,0.0,999.4,0.9,28.1,92.0,2022-07-19
2757,32.0,21.0,63.0,5,9.0,21.0,0.8,0.0,1002.3,1.3,26.5,95.4,2022-07-20
2758,67.0,38.0,120.0,5,18.0,24.0,0.8,0.0,1005.6,0.9,29.0,88.5,2022-07-21
2759,48.0,27.0,96.0,6,13.0,19.0,0.6,0.0,1003.6,3.0,32.4,70.3,2022-07-22
2760,47.0,21.0,94.0,5,8.0,20.0,0.7,0.3,1003.6,1.6,26.5,84.4,2022-07-23
2761,144.0,35.0,208.0,8,16.0,29.0,1.0,0.0,1002.6,0.8,28.8,78.0,2022-07-24
2762,70.0,45.0,124.0,6,21.0,29.0,0.8,0.0,1001.3,1.3,32.2,76.9,2022-07-25
2763,97.0,37.0,156.0,6,15.0,25.0,0.8,0.0,1000.9,2.0,29.8,78.6,2022-07-26
2764,102.0,43.0,162.0,6,21.0,25.0,0.9,0.0,1001.0,1.0,31.9,77.4,2022-07-27
2765,47.0,37.0,93.0,6,17.0,31.0,0.8,0.0,1001.9,1.5,28.4,86.4,2022-07-28
2766,66.0,28.0,119.0,5,14.0,15.0,0.7,0.0,1002.9,1.5,29.3,78.4,2022-07-29
